fight_id,event_id,event_name,bout,weight_class,method,ending_round,ending_time,time_format,referee,details,fight_duration_seconds,fighter_id,fighter_name,opponent_id,opponent_name,result,opponent_result,significant_strikes_landed,significant_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,knockdowns,submission_attempts,reversals,control_time_seconds,rounds_with_stats,significant_strikes_pct,takedown_pct
6e78d874097a3d22,79ab17db3b40831a,UFC Fight Night: Strickland vs. Hernandez,Juliana Miller vs. Carli Judice,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jeff Rexroad,Jacob Montalvo 28 - 29.Junichiro Kamijo 28 - 29.Ryan Thompson 27 - 30.,300,f1ab6f37492c630a,Carli Judice,aa0c573da7119292,Juliana Miller,W,L,79.0,185.0,104.0,214.0,0.0,0.0,53.0,143.0,20.0,34.0,6.0,8.0,75.0,180.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,67.0,3.0,42.7027027027027,
6e7eb1720bec2bca,c61f66d8c3fd5f07,UFC 44: Undisputed,Tim Sylvia vs. Gan McGee,UFC Heavyweight Title Bout,KO/TKO ,1,1:54,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance ,114,2a542ee8a8b83559,Tim Sylvia,d90b630e0561818b,Gan McGee,W,L,10.0,34.0,10.0,34.0,0.0,0.0,10.0,34.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,4.0,1.0,29.411764705882355,
6e7eb1720bec2bca,c61f66d8c3fd5f07,UFC 44: Undisputed,Tim Sylvia vs. Gan McGee,UFC Heavyweight Title Bout,KO/TKO ,1,1:54,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance ,114,d90b630e0561818b,Gan McGee,2a542ee8a8b83559,Tim Sylvia,L,W,7.0,25.0,7.0,25.0,0.0,0.0,5.0,23.0,1.0,1.0,1.0,1.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.000000000000004,
6e85d8d17c3eed58,1f5f75658551f2d3,The Ultimate Fighter: Team Bisping vs Team Miller Finale,Diego Brandao vs. Dennis Bermudez,Ultimate Fighter 14 Featherweight Tournament Title Bout,Submission ,1,4:51,3 Rnd (5-5-5),Josh Rosenthal,Armbar From Bottom Guard ,291,6f242453c91a5af0,Dennis Bermudez,c2e3e67b5911bfb7,Diego Brandao,L,W,25.0,78.0,31.0,84.0,1.0,1.0,22.0,75.0,3.0,3.0,0.0,0.0,11.0,43.0,4.0,8.0,10.0,27.0,1.0,0.0,0.0,62.0,1.0,32.05128205128205,100.0
6e85d8d17c3eed58,1f5f75658551f2d3,The Ultimate Fighter: Team Bisping vs Team Miller Finale,Diego Brandao vs. Dennis Bermudez,Ultimate Fighter 14 Featherweight Tournament Title Bout,Submission ,1,4:51,3 Rnd (5-5-5),Josh Rosenthal,Armbar From Bottom Guard ,291,c2e3e67b5911bfb7,Diego Brandao,6f242453c91a5af0,Dennis Bermudez,W,L,19.0,39.0,23.0,43.0,1.0,1.0,10.0,27.0,7.0,8.0,2.0,4.0,15.0,33.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,28.0,1.0,48.71794871794872,100.0
6e9876d2be2bbd02,ee0b69e307c857e5,UFC Fight Night: Burns vs. Brady,Yizha vs. Gabriel Santos,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Adalaide Byrd 26 - 30.David Lethaby 26 - 30.Bryan Miner 27 - 30.,300,3f11fd1751fa83b1,Yizha,f2f140ce7532e327,Gabriel Santos,L,W,41.0,92.0,96.0,160.0,0.0,4.0,26.0,71.0,8.0,13.0,7.0,8.0,40.0,90.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,44.56521739130434,0.0
6e9876d2be2bbd02,ee0b69e307c857e5,UFC Fight Night: Burns vs. Brady,Yizha vs. Gabriel Santos,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Adalaide Byrd 26 - 30.David Lethaby 26 - 30.Bryan Miner 27 - 30.,300,f2f140ce7532e327,Gabriel Santos,3f11fd1751fa83b1,Yizha,W,L,76.0,112.0,110.0,150.0,2.0,2.0,45.0,79.0,17.0,18.0,14.0,15.0,53.0,85.0,5.0,5.0,18.0,22.0,1.0,0.0,0.0,395.0,3.0,67.85714285714286,100.0
6e9cf53cd87e1b7e,b16a7e6a627e9789,UFC Fight Night: Moicano vs. The Korean Zombie,Ashley Yoder vs. Syuri Kondo,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gary Copeland,Chris Lee 26 - 30.Sal D'amato 25 - 30.Matthew Mesardjian 24 - 30.,300,a851c35f58199231,Syuri Kondo,b4c6c904a9ffc5e8,Ashley Yoder,L,W,23.0,40.0,35.0,56.0,0.0,0.0,17.0,33.0,6.0,7.0,0.0,0.0,7.0,21.0,13.0,16.0,3.0,3.0,0.0,1.0,0.0,20.0,3.0,57.49999999999999,
6e9cf53cd87e1b7e,b16a7e6a627e9789,UFC Fight Night: Moicano vs. The Korean Zombie,Ashley Yoder vs. Syuri Kondo,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gary Copeland,Chris Lee 26 - 30.Sal D'amato 25 - 30.Matthew Mesardjian 24 - 30.,300,b4c6c904a9ffc5e8,Ashley Yoder,a851c35f58199231,Syuri Kondo,W,L,75.0,100.0,147.0,194.0,1.0,5.0,61.0,83.0,12.0,15.0,2.0,2.0,13.0,23.0,5.0,5.0,57.0,72.0,0.0,0.0,0.0,773.0,3.0,75.0,20.0
6ea23c2c30f85a89,74fefd43f073cd2f,UFC Fight Night: Edgar vs. The Korean Zombie,SeungWoo Choi vs. Suman Mokhtarian,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,Ben Cartlidge 26 - 29.Evan Field 26 - 29.Paul Sutherland 25 - 29.,300,192520689012c7e4,Suman Mokhtarian,a68575214ecad140,SeungWoo Choi,L,W,33.0,79.0,67.0,115.0,0.0,1.0,14.0,47.0,8.0,19.0,11.0,13.0,29.0,74.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,29.0,3.0,41.77215189873418,0.0
6ea23c2c30f85a89,74fefd43f073cd2f,UFC Fight Night: Edgar vs. The Korean Zombie,SeungWoo Choi vs. Suman Mokhtarian,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,Ben Cartlidge 26 - 29.Evan Field 26 - 29.Paul Sutherland 25 - 29.,300,a68575214ecad140,SeungWoo Choi,192520689012c7e4,Suman Mokhtarian,W,L,95.0,187.0,158.0,254.0,0.0,0.0,66.0,151.0,26.0,33.0,3.0,3.0,48.0,112.0,25.0,39.0,22.0,36.0,1.0,0.0,0.0,409.0,3.0,50.80213903743316,
6ea77cb62aa2f276,a16ce18149021139,UFC Fight Night: Nicolau vs. Perez,Tim Means vs. Uros Medic,Welterweight Bout,KO/TKO ,1,2:09,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,129,4b47e71384a9522f,Tim Means,681399317dbf4701,Uros Medic,L,W,7.0,17.0,10.0,21.0,0.0,3.0,1.0,10.0,5.0,6.0,1.0,1.0,5.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,41.17647058823529,0.0
6ea77cb62aa2f276,a16ce18149021139,UFC Fight Night: Nicolau vs. Perez,Tim Means vs. Uros Medic,Welterweight Bout,KO/TKO ,1,2:09,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,129,681399317dbf4701,Uros Medic,4b47e71384a9522f,Tim Means,W,L,7.0,12.0,11.0,16.0,0.0,1.0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,58.333333333333336,0.0
6eaa4981d0335c8a,c3c38c86f5ab9b5c,UFC 254: Khabib vs. Gaethje,Stefan Struve vs. Tai Tuivasa,Heavyweight Bout,KO/TKO ,1,4:59,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,299,c62fbc117d57b943,Tai Tuivasa,ebc1f40e00e0c481,Stefan Struve,W,L,27.0,42.0,48.0,63.0,0.0,0.0,15.0,28.0,4.0,4.0,8.0,10.0,14.0,28.0,10.0,11.0,3.0,3.0,1.0,0.0,0.0,104.0,1.0,64.28571428571429,
6eaa4981d0335c8a,c3c38c86f5ab9b5c,UFC 254: Khabib vs. Gaethje,Stefan Struve vs. Tai Tuivasa,Heavyweight Bout,KO/TKO ,1,4:59,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,299,ebc1f40e00e0c481,Stefan Struve,c62fbc117d57b943,Tai Tuivasa,L,W,13.0,19.0,13.0,19.0,0.0,1.0,4.0,6.0,4.0,8.0,5.0,5.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.42105263157895,0.0
6eb382e2c51fc4f5,4512e46543b960ad,UFC on FOX: Shevchenko vs. Pena,Jason Gonzalez vs. JC Cottrell,Lightweight Bout,Submission ,1,3:54,3 Rnd (5-5-5),Tim Mills,D'Arce Choke On Ground ,234,3ec1e4ba98c9c85a,JC Cottrell,e45cfa47f504033a,Jason Gonzalez,L,W,1.0,6.0,8.0,15.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,16.666666666666664,100.0
6eb382e2c51fc4f5,4512e46543b960ad,UFC on FOX: Shevchenko vs. Pena,Jason Gonzalez vs. JC Cottrell,Lightweight Bout,Submission ,1,3:54,3 Rnd (5-5-5),Tim Mills,D'Arce Choke On Ground ,234,e45cfa47f504033a,Jason Gonzalez,3ec1e4ba98c9c85a,JC Cottrell,W,L,4.0,18.0,4.0,18.0,0.0,0.0,3.0,15.0,1.0,3.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,22.22222222222222,
6eb4b84c4b10854a,b3fb8d2293e17a59,UFC on FOX: Johnson vs. Bader,George Sullivan vs. Alexander Yakovlev,Welterweight Bout,KO/TKO ,1,3:59,3 Rnd (5-5-5),Gasper Oliver,Punches to Head At Distance ,239,6c7e25571490aa3b,George Sullivan,d06f8869449ba7bd,Alexander Yakovlev,L,W,14.0,22.0,19.0,27.0,0.0,0.0,1.0,6.0,5.0,5.0,8.0,11.0,11.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,63.63636363636363,
6eb4b84c4b10854a,b3fb8d2293e17a59,UFC on FOX: Johnson vs. Bader,George Sullivan vs. Alexander Yakovlev,Welterweight Bout,KO/TKO ,1,3:59,3 Rnd (5-5-5),Gasper Oliver,Punches to Head At Distance ,239,d06f8869449ba7bd,Alexander Yakovlev,6c7e25571490aa3b,George Sullivan,W,L,15.0,18.0,17.0,20.0,2.0,2.0,5.0,7.0,5.0,6.0,5.0,5.0,8.0,10.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,83.33333333333334,100.0
6ec0a046de95fe16,23bd78c3f89bdb54,The Ultimate Fighter: Redemption Finale,Brad Tavares vs. Elias Theodorou,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29.Jeff Mullen 28 - 29.Tony Weeks 28 - 29.,300,0c6d9ea8306c029e,Brad Tavares,34f88592c0ab7a54,Elias Theodorou,W,L,31.0,71.0,34.0,74.0,1.0,3.0,18.0,56.0,8.0,9.0,5.0,6.0,17.0,50.0,14.0,21.0,0.0,0.0,0.0,0.0,1.0,126.0,3.0,43.66197183098591,33.33333333333333
6ec0a046de95fe16,23bd78c3f89bdb54,The Ultimate Fighter: Redemption Finale,Brad Tavares vs. Elias Theodorou,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29.Jeff Mullen 28 - 29.Tony Weeks 28 - 29.,300,34f88592c0ab7a54,Elias Theodorou,0c6d9ea8306c029e,Brad Tavares,L,W,34.0,82.0,64.0,113.0,3.0,7.0,18.0,51.0,6.0,20.0,10.0,11.0,20.0,61.0,13.0,20.0,1.0,1.0,0.0,0.0,0.0,253.0,3.0,41.46341463414634,42.85714285714285
6ec62f8822843edf,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,Dong Hyun Kim vs. Dominic Waters,Welterweight Bout,KO/TKO ,1,3:11,3 Rnd (5-5-5),Leon Roberts,Punches to Head From Crucifix ,191,2de91c2244ad7e89,Dominic Waters,9bcf8603ceb25680,Dong Hyun Kim,L,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,,
6ec62f8822843edf,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,Dong Hyun Kim vs. Dominic Waters,Welterweight Bout,KO/TKO ,1,3:11,3 Rnd (5-5-5),Leon Roberts,Punches to Head From Crucifix ,191,9bcf8603ceb25680,Dong Hyun Kim,2de91c2244ad7e89,Dominic Waters,W,L,6.0,8.0,91.0,95.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,120.0,1.0,75.0,50.0
6ecc59654c2f519f,df2cf66d8c0123db,UFC 143: Diaz vs Condit,Matthew Riddle vs. Henry Martinez,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo 28 - 29.Cecil Peoples 29 - 28.Chris Lee 28 - 29.,300,76729a829623e266,Henry Martinez,d023ae89a2a4a41e,Matthew Riddle,L,W,67.0,169.0,70.0,173.0,0.0,1.0,50.0,149.0,3.0,6.0,14.0,14.0,67.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.64497041420118,0.0
6ecc59654c2f519f,df2cf66d8c0123db,UFC 143: Diaz vs Condit,Matthew Riddle vs. Henry Martinez,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo 28 - 29.Cecil Peoples 29 - 28.Chris Lee 28 - 29.,300,d023ae89a2a4a41e,Matthew Riddle,76729a829623e266,Henry Martinez,W,L,74.0,158.0,112.0,200.0,2.0,3.0,30.0,101.0,30.0,42.0,14.0,15.0,63.0,145.0,1.0,2.0,10.0,11.0,0.0,0.0,0.0,140.0,3.0,46.83544303797469,66.66666666666666
6ecd93dbbaba7e10,db1f2ed63b54b9a7,UFC 196: McGregor vs Diaz,Julian Erosa vs. Teruto Ishihara,Featherweight Bout,KO/TKO ,2,0:34,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance ,34,88cd34d836b4ebcd,Teruto Ishihara,902ec2cc48c8ae8a,Julian Erosa,W,L,27.0,51.0,31.0,55.0,0.0,0.0,19.0,42.0,3.0,3.0,5.0,6.0,22.0,39.0,1.0,4.0,4.0,8.0,1.0,0.0,0.0,8.0,2.0,52.94117647058824,
6ecd93dbbaba7e10,db1f2ed63b54b9a7,UFC 196: McGregor vs Diaz,Julian Erosa vs. Teruto Ishihara,Featherweight Bout,KO/TKO ,2,0:34,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance ,34,902ec2cc48c8ae8a,Julian Erosa,88cd34d836b4ebcd,Teruto Ishihara,L,W,16.0,44.0,24.0,52.0,1.0,1.0,4.0,27.0,9.0,13.0,3.0,4.0,14.0,38.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,63.0,2.0,36.36363636363637,100.0
6ecfa439ef900bcc,118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Middleweight Bout,KO/TKO ,1,1:27,3 Rnd (5-5-5),Luc Lefebvre,Elbows to Head In Clinch ,87,294aa73dbf37d281,Bruno Silva,8e9eb3fc86db0f7d,Marc-Andre Barriault,L,W,6.0,12.0,6.0,12.0,0.0,1.0,4.0,10.0,2.0,2.0,0.0,0.0,1.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0
6ecfa439ef900bcc,118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Middleweight Bout,KO/TKO ,1,1:27,3 Rnd (5-5-5),Luc Lefebvre,Elbows to Head In Clinch ,87,8e9eb3fc86db0f7d,Marc-Andre Barriault,294aa73dbf37d281,Bruno Silva,W,L,14.0,24.0,14.0,24.0,0.0,0.0,11.0,19.0,3.0,4.0,0.0,1.0,4.0,10.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0,18.0,1.0,58.333333333333336,
6ed495c177d69a3a,1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,Aliaskhab Khizriev vs. Denis Tiuliulin,Middleweight Bout,Submission ,2,1:58,3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke ,118,0112352cb32f5026,Denis Tiuliulin,7ab478c397cd68ef,Aliaskhab Khizriev,L,W,31.0,82.0,43.0,94.0,0.0,1.0,28.0,78.0,3.0,4.0,0.0,0.0,30.0,80.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,37.80487804878049,0.0
6ed495c177d69a3a,1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,Aliaskhab Khizriev vs. Denis Tiuliulin,Middleweight Bout,Submission ,2,1:58,3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke ,118,7ab478c397cd68ef,Aliaskhab Khizriev,0112352cb32f5026,Denis Tiuliulin,W,L,42.0,67.0,54.0,79.0,2.0,3.0,31.0,53.0,8.0,10.0,3.0,4.0,33.0,56.0,1.0,3.0,8.0,8.0,0.0,1.0,0.0,166.0,2.0,62.68656716417911,66.66666666666666
6ed5847dd874d2d2,df85d6ec3493d120,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roger Huerta vs. Clay Guida,Lightweight Bout,Submission ,3,0:51,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke ,51,c47df9303d318c67,Clay Guida,daf1b84aebd6602b,Roger Huerta,L,W,47.0,85.0,100.0,150.0,6.0,11.0,32.0,67.0,14.0,17.0,1.0,1.0,30.0,57.0,0.0,0.0,17.0,28.0,1.0,1.0,0.0,354.0,3.0,55.294117647058826,54.54545454545454
6ed5847dd874d2d2,df85d6ec3493d120,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roger Huerta vs. Clay Guida,Lightweight Bout,Submission ,3,0:51,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke ,51,daf1b84aebd6602b,Roger Huerta,c47df9303d318c67,Clay Guida,W,L,31.0,102.0,53.0,140.0,0.0,0.0,28.0,96.0,3.0,6.0,0.0,0.0,29.0,99.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,50.0,3.0,30.392156862745097,
6eee347f75f223f0,1fcfc3709fe58151,UFC Fight Night: Henderson vs Khabilov,Yaotzin Meza vs. Sergio Pettis,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Collins 28 - 29.Sal D'amato 28 - 29.Marcos Rosales 28 - 29.,300,3623bd267a2eef2e,Yaotzin Meza,de75d1c45a39e221,Sergio Pettis,L,W,43.0,114.0,46.0,121.0,1.0,6.0,27.0,91.0,6.0,12.0,10.0,11.0,41.0,110.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,80.0,3.0,37.719298245614034,16.666666666666664
6eee347f75f223f0,1fcfc3709fe58151,UFC Fight Night: Henderson vs Khabilov,Yaotzin Meza vs. Sergio Pettis,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Jeff Collins 28 - 29.Sal D'amato 28 - 29.Marcos Rosales 28 - 29.,300,de75d1c45a39e221,Sergio Pettis,3623bd267a2eef2e,Yaotzin Meza,W,L,54.0,161.0,60.0,168.0,0.0,0.0,28.0,120.0,10.0,22.0,16.0,19.0,53.0,159.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,33.54037267080746,
6ef12db5b099ec81,6085ceb59087514b,UFC 290: Volkanovski vs. Rodriguez,Jimmy Crute vs. Alonzo Menifield,Light Heavyweight Bout,Submission ,2,1:55,3 Rnd (5-5-5),Mark Smith,Guillotine Choke On Ground ,115,70e1f8a821b72c8b,Jimmy Crute,a495f599e787614f,Alonzo Menifield,L,W,26.0,53.0,32.0,59.0,1.0,5.0,5.0,30.0,19.0,20.0,2.0,3.0,6.0,31.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,49.0566037735849,20.0
6ef12db5b099ec81,6085ceb59087514b,UFC 290: Volkanovski vs. Rodriguez,Jimmy Crute vs. Alonzo Menifield,Light Heavyweight Bout,Submission ,2,1:55,3 Rnd (5-5-5),Mark Smith,Guillotine Choke On Ground ,115,a495f599e787614f,Alonzo Menifield,70e1f8a821b72c8b,Jimmy Crute,W,L,21.0,36.0,25.0,40.0,0.0,0.0,18.0,33.0,2.0,2.0,1.0,1.0,17.0,32.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,105.0,2.0,58.333333333333336,
6ef50ed03b116b60,6cd3dfc54f01287f,UFC Fight Night: Dolidze vs. Hernandez,Gabriella Fernandes vs. Julija Stoliarenko,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Junichiro Kamijo 27 - 30.Sal D'amato 28 - 29.Eric Colon 28 - 29.,300,a6eb54ae17a551be,Gabriella Fernandes,a78a87d8c2bbb1cb,Julija Stoliarenko,W,L,59.0,114.0,59.0,114.0,0.0,0.0,38.0,91.0,15.0,17.0,6.0,6.0,58.0,112.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.75438596491229,
6ef50ed03b116b60,6cd3dfc54f01287f,UFC Fight Night: Dolidze vs. Hernandez,Gabriella Fernandes vs. Julija Stoliarenko,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Junichiro Kamijo 27 - 30.Sal D'amato 28 - 29.Eric Colon 28 - 29.,300,a78a87d8c2bbb1cb,Julija Stoliarenko,a6eb54ae17a551be,Gabriella Fernandes,L,W,61.0,161.0,64.0,167.0,0.0,6.0,28.0,117.0,13.0,20.0,20.0,24.0,56.0,154.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,74.0,3.0,37.88819875776397,0.0
6f0231915cc28507,92c96df8bdab5fea,UFC Fight Night: Tsarukyan vs. Hooker,Bekzat Almakhan vs. Aleksandre Topuria,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 27 - 30.Cezary Wojciechowski 27 - 30.Anders Ohlsson 28 - 29.,300,4a6dff1b260bcf61,Aleksandre Topuria,a4dc0f2b95df4cc1,Bekzat Almakhan,W,L,47.0,81.0,55.0,89.0,2.0,7.0,45.0,75.0,1.0,5.0,1.0,1.0,44.0,77.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,140.0,3.0,58.0246913580247,28.57142857142857
6f0231915cc28507,92c96df8bdab5fea,UFC Fight Night: Tsarukyan vs. Hooker,Bekzat Almakhan vs. Aleksandre Topuria,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 27 - 30.Cezary Wojciechowski 27 - 30.Anders Ohlsson 28 - 29.,300,a4dc0f2b95df4cc1,Bekzat Almakhan,4a6dff1b260bcf61,Aleksandre Topuria,L,W,39.0,119.0,42.0,122.0,0.0,1.0,26.0,102.0,8.0,11.0,5.0,6.0,38.0,116.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,32.77310924369748,0.0
6f0dc5319bf900dc,2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,Nate Diaz vs. Rory MacDonald,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Doug Crosby 26 - 30.Sal D'amato 27 - 30.Claude Paquette 26 - 30.,300,8355922d564b152c,Nate Diaz,cbd5d3cdd862e90e,Rory MacDonald,L,W,26.0,62.0,72.0,112.0,0.0,7.0,10.0,33.0,6.0,12.0,10.0,17.0,8.0,35.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,149.0,3.0,41.935483870967744,0.0
6f0dc5319bf900dc,2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,Nate Diaz vs. Rory MacDonald,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Doug Crosby 26 - 30.Sal D'amato 27 - 30.Claude Paquette 26 - 30.,300,cbd5d3cdd862e90e,Rory MacDonald,8355922d564b152c,Nate Diaz,W,L,42.0,99.0,60.0,121.0,7.0,10.0,22.0,66.0,6.0,17.0,14.0,16.0,22.0,58.0,6.0,19.0,14.0,22.0,0.0,0.0,0.0,313.0,3.0,42.42424242424242,70.0
6f0f84075fa1a4b0,5dfe71ade71f3a4b,UFC Fight Night: Lewis vs. Nascimento,Derrick Lewis vs. Rodrigo Nascimento,Heavyweight Bout,KO/TKO ,3,0:49,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance ,49,d31a5546c0e9b213,Rodrigo Nascimento,d3df1add9d9a7efb,Derrick Lewis,L,W,27.0,41.0,72.0,92.0,1.0,1.0,16.0,30.0,7.0,7.0,4.0,4.0,8.0,20.0,6.0,6.0,13.0,15.0,0.0,0.0,0.0,286.0,3.0,65.85365853658537,100.0
6f0f84075fa1a4b0,5dfe71ade71f3a4b,UFC Fight Night: Lewis vs. Nascimento,Derrick Lewis vs. Rodrigo Nascimento,Heavyweight Bout,KO/TKO ,3,0:49,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance ,49,d3df1add9d9a7efb,Derrick Lewis,d31a5546c0e9b213,Rodrigo Nascimento,W,L,41.0,75.0,47.0,81.0,1.0,4.0,33.0,65.0,8.0,10.0,0.0,0.0,15.0,41.0,13.0,16.0,13.0,18.0,1.0,0.0,1.0,203.0,3.0,54.66666666666666,25.0
6f13fe34cb3ca906,010986ee359fb863,UFC Fight Night: Ankalaev vs. Walker 2,Andrei Arlovski vs. Waldo Cortes Acosta,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.,300,3738e68d2261e60f,Andrei Arlovski,fc08099550072fe4,Waldo Cortes Acosta,L,W,58.0,127.0,58.0,127.0,0.0,0.0,13.0,63.0,22.0,40.0,23.0,24.0,58.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.66929133858268,
